archArea,archGbCd,archGbCdNm,archPmsDay,atchBldDongCnt,bcRat,bjdongCd,bldNm,block,bun,crtnDay,fmlyCnt,guyukCd,guyukCdNm,hhldCnt,hoCnt,ji,jiguCd,jiguCdNm,jimokCd,jimokCdNm,jiyukCd,jiyukCdNm,lot,mainBldCnt,mainPurpsCd,mainPurpsCdNm,mgmPmsrgstPk,platArea,platGbCd,platPlc,realStcnsDay,rnum,sigunguCd,splotNm,stcnsDelayDay,stcnsSchedDay,totArea,totPkngCnt,useAprDay,vlRat,vlRatEstmTotArea
74.41,0100,신축,20101207,0,12.38,32030,입암면 봉양리 71-3 제2종근린생활시설 (김해김씨 한림공파 진자국자 종중), ,0071,20110426,0, , ,0,0,0003, , ,05,임야,UQB100,계획관리지역, ,1,04000,제2종근린생활시설,45180-100020039,601,0,전라북도 정읍시 입암면 봉양리 71-3번지,20110131,5,45180, , ,20110129,74.41,0,20110422,12.38,74.41
1382.4,0100,신축,20061229,0,39.86,32030,조병익씨 축사, ,0091,20090321,0, , ,0,0,0001, , ,01,전,0240,관리지역, ,2,21000,동.식물관련시설,45180-3695,3468,0,전라북도 정읍시 입암면 봉양리 91-1번지,20070420,6,45180, , ,20070421,1382.4,0,20070626,39.86,1382.4
1778.4,0200,증축,20071113,0,39.68,32030,조병익씨 계사, ,0091,20131105,0, , ,0,0,0001, , ,01,전,0240,관리지역, ,3,21000,동.식물관련시설,45180-100003826,4482,0,전라북도 정읍시 입암면 봉양리 91-1번지,20071126,7,45180, , ,20071124,1778.4,0,20071221,39.68,1778.4
0, , ,20190313,0,0,32030, , ,0092,20190314,0, , ,0,0,0000, , ,04,목장용지, , , ,0, , ,45180-100085871,0,0,전라북도 정읍시 입암면 봉양리 92번지, ,8,45180, , , ,0,0, ,0,0
396,0100,신축,20071114,0,34.62,32030,조병익씨 우사, ,0094,20090321,0, , ,0,0,0000, , ,02,답,0240,관리지역, ,1,21000,동.식물관련시설,45180-100003864,1144,0,전라북도 정읍시 입암면 봉양리 94번지,20071126,9,45180, , ,20071124,396,0,20071221,34.62,396
40,0100,신축,20150507,0,19.0476,32030,입암면 봉양리 115 창고시설 (농업회사법인유한회사진성농원), ,0115,20150912,0, , ,0,0,0000, , ,01,전,UQB100,계획관리지역, ,1,18000,창고시설,45180-100048744,210,0,전라북도 정읍시 입암면 봉양리 115번지,20150508,10,45180, , ,20150509,40,0,20150908,19.0476,40
78,0100,신축,19900102,0,31.2,33000,개인주택, ,0921,20100325,0, , ,1,0,0012,990,기타지구,08,대,1020,일반주거지역, ,1,01000,단독주택,45180-22,250,0,전라북도 정읍시 소성면 921-12번지, ,1,45180, , , ,78,1, ,0,0
2603.22,0200,증축,20021012,0,0,33023, ,48,0000,20090321,0, , ,0,0,0000, , , , ,Z200,준농림지역, ,5,21000,동.식물관련시설,45180-1464,6529,0,전라북도 정읍시 소성면 등계리, ,1,45180, , , ,2603.22,0,20021112,0,2603.22
488.43,0100,신축,20140702,0,12.2108,33023,소성면 등계리 13-1 제2종근린생활시설 (주식회사태범산업김하늘), ,0013,20150509,0, , ,0,0,0001, , ,02,답,UQB100,계획관리지역, ,1,04000,제2종근린생활시설,45180-100042701,4000,0,전라북도 정읍시 소성면 등계리 13-1번지,20140806,2,45180, , ,20140808,488.43,0,20150508,12.2108,488.43
974.45,0200,증축,20150703,0,24.36,33023, , ,0013,20151118,0, , ,0,0,0001, , ,09,공장용지,UQB100,계획관리지역, ,2,17000,공장,45180-100050024,4000,0,전라북도 정읍시 소성면 등계리 13-1번지,20150707,3,45180, , ,20150708,965.46,0,20151104,24.13,965.46
986.45,0200,증축,20151123,0,24.6613,33023,소성면 등계리 13-1 공장 (주식회사태범산업), ,0013,20160608,0, , ,1,0,0001, , ,09,공장용지,UQB100,계획관리지역, ,2,17000,공장,45180-100052969,4000,0,전라북도 정읍시 소성면 등계리 13-1번지,20151125,4,45180, , ,20151126,1110.54,0,20160607,27.7635,1110.54
367.23,0100,신축,20010216,0,14.9,33023,유숙연씨 위해저장시설, ,0034,20090321,0,180,농업보호구역,0,0,0001, , ,01,전,0300,농림지역, ,1,19000,위험물저장및처리시설,45180-1214,2465,0,전라북도 정읍시 소성면 등계리 34-1번지,20010423,5,45180, , , ,304.88,1,20010731,12.37,304.88
434.23,0200,증축,20080508,4,17.6158,33023,소성면 등계리 34-1 위험물저장및처리시설 (이선옥), ,0034,20090321,0, , ,0,0,0001, , ,12,주유소용지,0300,농림지역, ,1,19000,위험물저장및처리시설,45180-100006180,2465,0,전라북도 정읍시 소성면 등계리 34-1번지,20080509,6,45180, , ,20080510,371.88,0,20080818,15.0864,371.88
668.99,0200,증축,20120224,0,27.9,33023,소성면 등계리 37-8 제2종근린생활시설 (이택용), ,0037,20120331,0, , ,0,0,0008, , ,28,잡종지,UQB100,계획관리지역, ,2,04000,제2종근린생활시설,45180-100027630,2398,0,전라북도 정읍시 소성면 등계리 37-8번지,20120227,7,45180, , ,20120229,829.59,0,20120330,34.6,829.59
0, , ,20040311,0,0,33023, , ,0044,20160506,0, , ,0,0,0001, , , , ,0230,계획관리지역, ,0, , ,45180-5590,0,0,전라북도 정읍시 소성면 등계리 44-1번지, ,8,45180, , , ,0,0, ,0,0
2362.1,0100,신축,20020719,0,36.18,33023,김경선,48,0048,20090321,0, , ,0,0,0000, , ,01,전,Z200,준농림지역,0,8,21000,동.식물관련시설,45180-1460,6529,0,전라북도 정읍시 소성면 등계리 48번지,20020719,9,45180, , ,20020719,2362.1,0,20020928,36.18,2362.1
24.5,0100,신축,20150507,0,15.41,33023,소성면 등계리 61 단독주택 (남강운), ,0061,20150723,1, , ,0,0,0000, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100048745,159,0,전라북도 정읍시 소성면 등계리 61번지,20150508,10,45180, , ,20150509,24.5,0,20150722,15.41,24.5
90,0100,신축,20090424,0,1.47,33025,소성면 화룡리 1-2 발전시설 (최귀동), ,0001,20090926,0, , ,0,0,0002, , ,01,전,0230,계획관리지역, ,1,25000,발전시설,45180-100010703,6133,0,전라북도 정읍시 소성면 화룡리 1-2번지,20090430,1,45180, , ,20090430,90,0,20090924,1.47,90
0, , ,20001211,0,0,33025, , ,0001,20100325,0, , ,0,0,0002, , , , , , , ,0, , ,45180-702,6999,0,전라북도 정읍시 소성면 화룡리 1-2번지, ,2,45180, , , ,0,0, ,0,0
8.68,0100,신축,20100112,0,0.34,33025,소성면 화룡리 1-7 발전시설 (에이젯신재생에너지주식회사), ,0001,20130208,0, , ,0,0,0007, , ,01,전,0230,계획관리지역, ,1,25000,발전시설,45180-100014994,2579,0,전라북도 정읍시 소성면 화룡리 1-7번지,20100122,3,45180, , ,20100124,8.68,0,20110525,0.34,8.68
3510,0100,신축,20131204,0,22.27,33025,소성면 화룡리 17-4 동.식물관련시설 (옥치도), ,0017,20160929,0, , ,0,0,0004, , ,01,전,UQB200,생산관리지역, ,9,21000,동.식물관련시설,45180-100039361,15763,0,전라북도 정읍시 소성면 화룡리 17-4번지,20140106,4,45180, , ,20131228,3510,0, ,22.27,3510
143,0100,신축,20110331,0,15.16,33025,소성면 화룡리 34-2 제2종근린생활시설 (김종숙), ,0034,20110618,0, , ,0,0,0002, , ,01,전,UQB200,생산관리지역, ,1,04000,제2종근린생활시설,45180-100022108,943,0,전라북도 정읍시 소성면 화룡리 34-2번지,20110405,5,45180, , ,20110406,143,0,20110617,15.16,143
89.88,0100,신축,20070927,0,30.16,33025,한정마을회경로당신축공사, ,0103,20090321,0, , ,0,0,0001, , ,01,전,0240,관리지역, ,1,11000,노유자시설,45180-5081,298,0,전라북도 정읍시 소성면 화룡리 103-1번지,20071228,6,45180, , ,20071228,83.4,0,20080128,27.99,83.4
84,0100,신축,20070410,0,13.86,33025,이종대씨단독주택신축공사, ,0137,20090321,1, , ,0,0,0004, , ,01,전,0230,계획관리지역, ,1,01000,단독주택,45180-4824,606,0,전라북도 정읍시 소성면 화룡리 137-4번지,20070413,7,45180, , ,20070414,84,0,20070504,13.86,84
86.16,0100,신축,20141113,0,13.0744,33025,소성면 화룡리 50-1 단독주택 (이종대), ,0137,20150326,1, , ,0,0,0006, , ,05,임야,UQB200,생산관리지역, ,1,01000,단독주택,45180-100045065,659,0,전라북도 정읍시 소성면 화룡리 137-6번지,20141119,8,45180, , ,20141119,86.16,0,20150325,13.0744,86.16
3750,0100,신축,20111129,0,48.7,33025,소성면 화룡리 140 동.식물관련시설 (임은태), ,0140,20150918,0, , ,0,0,0000, , ,02,답,UQB200,생산관리지역, ,2,21000,동.식물관련시설,45180-100026288,7700,0,전라북도 정읍시 소성면 화룡리 140번지,20120302,9,45180, , ,20120303,3750,0, ,48.7,3750
111.51,0100,신축,20111006,0,3.8,33025,소성면 화룡리 148 동.식물관련시설 -관리사(임은태), ,0148,20150918,0, , ,0,0,0000, , ,02,답,UQB200,생산관리지역, ,1,21000,동.식물관련시설,45180-100025356,2936,0,전라북도 정읍시 소성면 화룡리 148번지,20120302,10,45180, , ,20120303,194.49,0, ,6.62,194.49
2373.59,0100,신축,20091027,0,40.93,33027,소성면 애당리 177-2 동.식물관련시설 (서후남), ,0177,20140107,0, , ,0,0,0002,070,준보전임지,02,답,0220,생산관리지역, ,4,21000,동.식물관련시설,45180-100013890,5798,0,전라북도 정읍시 소성면 애당리 177-2번지,20091030,1,45180, , ,20091102,2373.59,0,20091211,40.93,2373.59
387.18,0200,증축,20060711,0,20.58,33027,기독교대한성결교회 두암교회, ,0316,20090321,0, , ,0,0,0000, , ,25,종교용지,0220,생산관리지역, ,3,06000,종교시설,45180-4298,1881,0,전라북도 정읍시 소성면 애당리 316번지,20060718,2,45180, , ,20060713,628.82,4,20060803,33.43,628.82
300,0100,신축,20061114,0,24.53,33027,김우영씨 동식물관련시설(육계사), ,0372,20090321,0, , ,0,0,0001, , ,01,전,0230,계획관리지역, ,1,21000,동.식물관련시설,45180-4150,1223,0,전라북도 정읍시 소성면 애당리 372-1번지,20061115,3,45180, , ,20061115,300,0,20061214,24.53,300
0, , ,20120501,0,0,33027, , ,0372,20120502,0, , ,0,0,0001, , ,04,목장용지, , , ,0, , ,45180-100028786,0,0,전라북도 정읍시 소성면 애당리 372-1번지, ,4,45180, , , ,0,0, ,0,0
1440,0100,신축,20061026,0,39.6,33027,김우영씨 동식물관련시설(육계사), ,0434,20090321,0, , ,0,0,0006, , ,01,전,0230,계획관리지역, ,3,21000,동.식물관련시설,45180-3648,3636,0,전라북도 정읍시 소성면 애당리 434-6번지,20061110,5,45180, , ,20061109,1440,0,20061213,39.6,1440
1778,0200,증축,20130424,0,48.9,33027,소성면 애당리 434-6 동.식물관련시설 (김숙규), ,0434,20130627,0, , ,0,0,0006, , ,01,전,UQB200,생산관리지역, ,4,21000,동.식물관련시설,45180-100034997,3636,0,전라북도 정읍시 소성면 애당리 434-6번지,20130502,6,45180, , ,20130503,1778,0,20130626,48.9,1778
2021.56,0100,신축,20070410,2,31.88,33027,지군자씨 동물관련시설 신축공사, ,0467,20090321,0, , ,0,0,0000, , ,01,전,0300,농림지역, ,2,21000,동.식물관련시설,45180-4521,6341,0,전라북도 정읍시 소성면 애당리 467번지,20070521,7,45180, , ,20070522,2020.8,0,20070808,31.87,2020.8
2112.8,0200,증축,20110315,0,33.32,33027,소성면 애당리 467 동.식물관련시설 (지군자), ,0467,20110617,0, , ,0,0,0000, , ,04,목장용지,UQC001,농림지역, ,5,21000,동.식물관련시설,45180-100021725,6341,0,전라북도 정읍시 소성면 애당리 467번지,20110509,8,45180, , ,20110510,2112.8,0,20110615,33.32,2112.8
2508.8,0200,증축,20180309,0,39.56,33027, , ,0467,20190326,0, , ,0,0,0000, , ,04,목장용지,UQC001,농림지역, ,7,21000,동.식물관련시설,45180-100074408,6341,0,전라북도 정읍시 소성면 애당리 467번지, ,9,45180, ,20200309, ,2508.8,0, ,39.56,2508.8
66,0100,신축,20070824,0,10.56,33027,김공철씨 주택, ,0598,20090321,1, , ,0,0,0000, , ,08,대,0240,관리지역, ,1,01000,단독주택,45180-5033,625,0,전라북도 정읍시 소성면 애당리 598번지,20070828,10,45180, , ,20070830,66,0,20071029,10.56,66
114.27,0100,신축,20081229,0,24.84,33029,김동춘씨 농가주택, ,0014,20090617,1, , ,0,0,0000, , ,08,대,0230,계획관리지역, ,1,01000,단독주택,45180-100008937,460,0,전라북도 정읍시 소성면 신천리 14번지,20081229,1,45180, , ,20081231,98.67,0,20090616,21.45,98.67
74.915,0100,신축,20161011,0,6.2098,33029,소성면 신천리 35 자원순환관련시설 (정읍시), ,0035,20170209,0,UQQ300,지구단위계획구역,0,0,0000, , ,02,답,UMZ100,가축사육제한구역, ,1,30000,자원순환관련시설,45180-100060226,1206.4,0,전라북도 정읍시 소성면 신천리 35번지,20170118,2,45180, , ,20170118,74.195,0,20170207,6.1501,74.195
0, , ,20111027,0,0,33029, , ,0043,20111217,0, , ,0,0,0002, , ,12,주유소용지, , , ,0, , ,45180-100025765,0,0,전라북도 정읍시 소성면 신천리 43-2번지, ,3,45180, , , ,0,0, ,0,0
448.33,0100,신축,20061227,0,46.85,33029,소성면 게이트볼장, ,0063,20090321,0,170,농업진흥구역,0,0,0001, , ,28,잡종지,0300,농림지역, ,1,13000,운동시설,45180-4486,957,0,전라북도 정읍시 소성면 신천리 63-1번지, ,4,45180, , , ,448.33,3, ,46.85,448.33
484.01,0200,증축,20110517,0,50.58,33029,소성면 신천리 63-1 제2종근린생활시설 (정읍시장), ,0063,20110615,0, , ,0,0,0001, , ,28,잡종지,UQC001,농림지역, ,1,04000,제2종근린생활시설,45180-100022914,957,0,전라북도 정읍시 소성면 신천리 63-1번지,20110530,5,45180, , ,20110601,484.01,0,20110614,50.58,484.01
74.39,0100,신축,20070305,0,19.94,33029,주택신축공사, ,0079,20090321,0, , ,1,0,0006, , ,08,대,0240,관리지역, ,1,01000,단독주택,45180-4769,373,0,전라북도 정읍시 소성면 신천리 79-6번지,20070315,6,45180, , ,20070316,74.39,0,20070430,19.94,74.39
72.84,0100,신축,20161031,0,29.73,33029,소성면 신천리 100 단독주택 (정일권), ,0100,20170209,1, , ,0,0,0000, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100060627,245,0,전라북도 정읍시 소성면 신천리 100번지,20161102,7,45180, , ,20161105,98.04,0,20170206,40.02,98.04
66.1,0700,용도변경,20070627,0,19.21,33029,이동회씨 용도변경, ,0104,20090321,0, , ,0,0,0000, , ,08,대,0230,계획관리지역, ,1,04000,제2종근린생활시설,45180-4712,344,0,전라북도 정읍시 소성면 신천리 104번지, ,8,45180, , , ,66.1,0, ,19.21,66.1
0, , ,20030219,0,0,33029,4518033029-1-01070001-00001, ,0107,20100325,0, , ,0,0,0001, , , , , , , ,0, , ,45180-5514,0,0,전라북도 정읍시 소성면 신천리 107-1번지, ,9,45180, , , ,0,0, ,0,0
46.22,0100,신축,20170612,0,5.87,33029, , ,0110,20170830,1, , ,0,0,0002, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100066066,787,0,전라북도 정읍시 소성면 신천리 110-2번지,20170613,10,45180, , ,20170614,66.7,0,20170824,8.48,66.7
4383.79,0200,증축,20000929,2,31.33,34000,혜성농산, ,0950,20090321,0, , ,0,0,0000, , ,09,공장용지,Z100,준도시지역, ,2,21000,동.식물관련시설,45180-892,13993.7,0,전라북도 정읍시 고부면 950번지,20001005,1,45180, , , ,4865.47,17,20010302,34.77,4865.47
18,0100,신축,20130424,0,3.38,34021,고부면 관청리 156-4 창고시설 (나기봉), ,0156,20130511,0, , ,0,0,0004, , ,01,전,UQB100,계획관리지역, ,1,18000,창고시설,45180-100034994,533,0,전라북도 정읍시 고부면 관청리 156-4번지,20130430,1,45180, , ,20130430,18,0,20130510,3.38,18
88.8,0100,신축,20160502,0,17.76,34021,고부면 관청리 24 단독주택 (김영자), ,0247,20160928,1, , ,0,0,0001, , ,05,임야,UQB100,계획관리지역, ,1,01000,단독주택,45180-100056506,500,0,전라북도 정읍시 고부면 관청리 247-1번지,20160509,2,45180, , ,20160511,75,0,20160927,15,75
103.46,0100,신축,20140416,0,28.6593,34021,고부면 관청리 256-2 단독주택 (문재영), ,0256,20140801,1, , ,0,0,0002, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100041421,361,0,전라북도 정읍시 고부면 관청리 256-2번지,20140423,3,45180, , ,20140424,99.38,0,20140731,27.5291,99.38
85.66,0100,신축,20090325,0,24.9012,34021, , ,0272,20090611,0, , ,0,0,0000, , ,08,대,0230,계획관리지역, ,1,01000,단독주택,45180-100010078,344,0,전라북도 정읍시 고부면 관청리 272번지,20090403,4,45180, , ,20090404,85.66,0,20090610,24.9012,85.66
66.13,0100,신축,20180605,0,12.269,34021,고부면 관청리 291 제2종근린생활시설 (홍수복), ,0291,20190219,0, , ,0,0,0000, , ,01,전,UQB100,계획관리지역, ,1,04000,제2종근린생활시설,45180-100077630,539,0,전라북도 정읍시 고부면 관청리 291번지,20180608,5,45180, , ,20180608,66.13,0,20190218,12.269,66.13
103.81,0200,증축,20161123,0,35.92,34021,고부면 관청리 298-9 제1종근린생활시설 (청룡마을회), ,0298,20161126,0, , ,0,0,0009, , ,01,전,UQB100,계획관리지역, ,2,03000,제1종근린생활시설,45180-100061227,289,0,전라북도 정읍시 고부면 관청리 298-9번지,20161125,6,45180, , ,20161126,98.56,0, ,34.1,98.56
389.25,0200,증축,20160705,0,28.23,34021,고부면 관청리 305-1 창고시설 (김윤석), ,0305,20160908,0, , ,0,0,0001, , ,09,공장용지,UQB100,계획관리지역, ,3,18000,창고시설,45180-100058111,1379,0,전라북도 정읍시 고부면 관청리 305-1번지,20160711,7,45180, , ,20160709,389.25,0,20160907,28.23,389.25
40,0100,신축,20130913,0,2.48,34021,고부면 관청리 348-1 자원순환관련시설(장선규), ,0348,20140627,0, , ,0,0,0001, , ,01,전,UQB200,생산관리지역, ,1,30000,자원순환관련시설,45180-100037939,1610,0,전라북도 정읍시 고부면 관청리 348-1번지,20131028,8,45180, , ,20131029,40,0,20140626,2.48,40
126.34,0100,신축,20080506,0,20.48,34021,고부면 관청리 358 위험물저장및처리시설 (김상하), ,0358,20160823,0, , ,0,0,0000, , ,01,전,0240,관리지역, ,2,19000,위험물저장및처리시설,45180-100006151,617,0,전라북도 정읍시 고부면 관청리 358번지,20081010,9,45180, , ,20081009,118.24,0,20090323,19.16,118.24
389.25,0100,신축,20101005,1,50.1,34021,고부면 관청리 360 동.식물관련시설 (김백술), ,0360,20140724,0, , ,0,0,0000, , ,02,답,UQB200,생산관리지역, ,1,21000,동.식물관련시설,45180-100018558,777,0,전라북도 정읍시 고부면 관청리 360번지,20101129,10,45180, , ,20101130,389.25,0, ,50.1,389.25
90.86,0100,신축,20110415,0,15.35,34023,고부면 만화리 26-2 단독주택 (전주이씨효령대군파고부종문회), ,0026,20111209,1, , ,0,0,0002, , ,05,임야,UQB200,생산관리지역, ,1,01000,단독주택,45180-100022340,592,0,전라북도 정읍시 고부면 만화리 26-2번지,20110513,1,45180, , ,20110506,90.86,0,20111208,15.35,90.86
191.2,0100,신축,20120412,0,5.15,34023,고부면 만화리 32 공장시설(일반공장)(김정환), ,0032,20121207,0, , ,0,0,0000, , ,02,답,UQB200,생산관리지역, ,3,17000,공장,45180-100028471,3710,0,전라북도 정읍시 고부면 만화리 32번지,20120417,2,45180, , ,20120419,191.2,0,20121205,5.15,191.2
348, , ,20020612,0,0,34023, , ,0055,20090321,0, , ,0,0,0000, , , , , , , ,0, , ,45180-1473,1170,0,전라북도 정읍시 고부면 만화리 55번지, ,3,45180, , , ,348,0, ,0,0
18,0100,신축,20131128,0,0.42,34023,고부면 만화리 106-1 창고시설 (최인숙), ,0106,20131220,0, , ,0,0,0001, , ,02,답,UQB200,생산관리지역, ,1,18000,창고시설,45180-100039240,4330,0,전라북도 정읍시 고부면 만화리 106-1번지,20131129,4,45180, , ,20131130,18,0,20131219,0.42,18
378,0200,증축,20140102,0,8.73,34023,고부면 만화리 106-1 동.식물관련시설 (최인숙), ,0106,20140125,0, , ,0,0,0001, , ,02,답,UQB200,생산관리지역, ,3,21000,동.식물관련시설,45180-100039783,4330,0,전라북도 정읍시 고부면 만화리 106-1번지,20140107,5,45180, , ,20140107,378,0,20140124,8.73,378
94.92,0100,신축,20140822,0,16.12,34023, , ,0106,20141119,0, , ,1,0,0006, , ,02,답,UQB200,생산관리지역, ,1,01000,단독주택,45180-100043541,589,0,전라북도 정읍시 고부면 만화리 106-6번지,20140916,6,45180, , ,20140915,94.92,0,20141118,16.12,94.92
1093.6,0200,증축,20151102,0,36.52,34023, , ,0137,20151124,0, , ,0,0,0001, , ,01,전,UQB200,생산관리지역, ,2,21000,동.식물관련시설,45180-100052366,2994,0,전라북도 정읍시 고부면 만화리 137-1번지, ,7,45180, , , ,1093.6,0,20151123,36.52,1093.6
82.4,0100,신축,20090819,0,12.98,34023,고부면 만화리 166 단독주택 (이금섭), ,0166,20091114,1, , ,0,0,0000, , ,08,대,0230,계획관리지역, ,1,01000,단독주택,45180-100012711,635,0,전라북도 정읍시 고부면 만화리 166번지,20090828,8,45180, , ,20090829,78.8,0,20091106,12.41,78.8
66.76,0100,신축,20171016,0,20.4159,34023,고부면 만화리 188-1 단독주택 (진승일), ,0188,20180831,1,UMZ100,가축사육제한구역,1,0,0001, , ,02,답,UQB100,계획관리지역, ,1,01000,단독주택,45180-100069846,327,0,전라북도 정읍시 고부면 만화리 188-1번지,20171017,9,45180, , ,20171018,66.76,0,20180830,20.4159,66.76
121.23,0200,증축,20150625,0,35.6559,34023,고부면 만화리 193-1 단독주택 (고용진), ,0193,20150827,1, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,3,01000,단독주택,45180-100049844,340,0,전라북도 정읍시 고부면 만화리 193-1번지,20150701,10,45180, , ,20150701,117.45,0,20150826,34.5441,117.45
76.99,0100,신축,20160518,0,12.789,34026,고부면 덕안리 2-4 창고시설 (임일숙), ,0002,20161014,0, , ,0,0,0004, , ,01,전,UQB100,계획관리지역, ,1,18000,창고시설,45180-100056832,602,0,전라북도 정읍시 고부면 덕안리 2-4번지,20160526,1,45180, , ,20160524,76.99,0,20161013,12.789,76.99
574.48,0200,증축,20060125,0,9.72,34026,배윤근씨 동식물관련시설, ,0002,20090321,0, , ,0,0,0011, , ,01,전,0230,계획관리지역, ,1,21000,동.식물관련시설,45180-4224,5908,0,전라북도 정읍시 고부면 덕안리 2-11번지,20060209,2,45180, , ,20060208,574.48,0,20060223,9.72,574.48
70,0100,신축,20050526,0,2.55,34026,김두헌 분뇨및쓰레기처리시설, ,0002,20090321,0, , ,0,0,0012, , ,01,전, , , ,1,22000, ,45180-3197,2745,0,전라북도 정읍시 고부면 덕안리 2-12번지,20050607,3,45180, , ,20050607,70,0,20050706,2.55,70
80.18,0100,신축,20170322,0,28.74,34026,고부면 덕안리 6-18 단독주택 (신상복), ,0006,20170518,1, , ,0,0,0018, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100063987,279,0,전라북도 정읍시 고부면 덕안리 6-18번지,20170322,4,45180, , ,20170323,80.18,0,20170517,28.74,80.18
2619.73,0200,증축,20170404,0,43.96,34026,고부면 덕안리 6-39 동.식물관련시설 (오길순), ,0006,20170413,0,UMZ100,가축사육제한구역,0,0,0039, , ,04,목장용지,UQB200,생산관리지역, ,2,21000,동.식물관련시설,45180-100064369,5958,0,전라북도 정읍시 고부면 덕안리 6-39번지, ,5,45180, , ,20170406,2613.02,0,20170412,43.85,2613.02
252,0100,신축,20100915,0,37.8947,34026, , ,0006,20101216,0, , ,0,0,0048, , ,08,대,UQB100,계획관리지역, ,2,21000,동.식물관련시설,45180-100018319,665,0,전라북도 정읍시 고부면 덕안리 6-48번지,20100917,6,45180, , ,20100918,252,0,20101215,37.8947,252
1008,0100,신축,20091224,0,45.7974,34026,고부면 덕안리 6-48 동.식물관련시설 (양준석), ,0006,20101028,0, , ,0,0,0049, , ,05,임야,0220,생산관리지역, ,3,21000,동.식물관련시설,45180-100014748,2201,0,전라북도 정읍시 고부면 덕안리 6-49번지,20100420,7,45180, , ,20100421,1008,0,20101022,45.7974,1008
604,0100,신축,20070517,0,27.61,34026,윤재근씨축사, ,0009,20090321,0, , ,0,0,0002, , ,01,전, , , ,2,21000,동.식물관련시설,45180-4902,2188,0,전라북도 정읍시 고부면 덕안리 9-2번지,20070521,8,45180, , ,20070522,582.55,0,20080912,26.63,582.55
118.3,0100,신축,20160128,0,17.93,34026,고부면 덕안리 9-9 단독주택 (허춘), ,0009,20160528,1, , ,0,0,0009, , ,01,전,UQB200,생산관리지역, ,1,01000,단독주택,45180-100054450,659.8,0,전라북도 정읍시 고부면 덕안리 9-9번지,20160212,9,45180, , ,20160213,83.7,0,20160527,12.69,83.7
2938.44,0200,증축,20070823,0,23.29,34026,장애인 직업재활시설 자애자립장, ,0009,20090321,0, , ,0,0,0015, , ,10,학교용지,0240,관리지역, ,10,11000,노유자시설,45180-4683,12616,0,전라북도 정읍시 고부면 덕안리 9-15번지,20070928,10,45180, , ,20070928,3562.94,14,20080310,28.24,3562.94
2666.35,0100,신축,20120626,0,38.95,34027,고부면 신흥리 111-1 동.식물관련시설 (이종문), ,0111,20121024,0, , ,0,0,0001, , ,02,답,UQB100,계획관리지역, ,5,21000,동.식물관련시설,45180-100029837,6845,0,전라북도 정읍시 고부면 신흥리 111-1번지, ,1,45180, , , ,2666.35,0,20121023,38.95,2666.35
2551.8,0100,신축,20170323,2,37.2798,34027,고부면 신흥리 111-1 동.식물관련시설, ,0111,20171025,0,UMZ100,가축사육제한구역,0,0,0001, , ,02,답,UQB100,계획관리지역, ,2,21000,동.식물관련시설,45180-100064028,6845,0,전라북도 정읍시 고부면 신흥리 111-1번지,20170531,2,45180, , ,20170605,2551.8,0,20171024,37.2798,2551.8
71.85,0100,신축,20100331,0,13.61,34027,고부면 신흥리 242-3 노유자시설 (용회마을회), ,0242,20100925,0, , ,0,0,0003, , ,01,전,0230,계획관리지역, ,1,11000,노유자시설,45180-100015990,528,0,전라북도 정읍시 고부면 신흥리 242-3번지,20100517,3,45180, , ,20100515,69.75,0,20100924,13.21,69.75
124.76,0100,신축,20121009,0,13.57,34027,고부면 신흥리 477-1 단독주택 (이종환), ,0477,20130410,1, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100031695,919,0,전라북도 정읍시 고부면 신흥리 477-1번지,20121023,4,45180, , ,20121023,124.76,0,20130409,13.57,124.76
125.765,0200,증축,20140711,0,10.06,34027, , ,0483,20141119,1, , ,0,0,0001, , ,08,대,UQB100,계획관리지역, ,2,01000,단독주택,45180-100042884,1250,0,전라북도 정읍시 고부면 신흥리 483-1번지,20140716,5,45180, , ,20140715,127.52,0,20141118,10.2,127.52
84.18,0100,신축,20130624,0,10.6154,34027,고부면 신흥리 487 단독주택 (이은호), ,0487,20131001,1, , ,0,0,0000, , ,08,대,UQB100,계획관리지역, ,1,01000,단독주택,45180-100036135,793,0,전라북도 정읍시 고부면 신흥리 487번지,20130626,6,45180, , ,20130627,84.18,0,20130927,10.6154,84.18
104.45,0100,신축,20090702,0,9.0277,34027,고부면 신흥리 498-1 단독주택 (윤규호), ,0498,20090911,0, , ,0,0,0001, , ,08,대,0220,생산관리지역, ,1,01000,단독주택,45180-100011968,1157,0,전라북도 정읍시 고부면 신흥리 498-1번지,20090703,7,45180, , ,20090704,99.99,0,20090910,8.6422,99.99
